Class_Name,Description,Type,id,Professor,,Unit,Attributes,Subject,Number,Unit,mon,tues,wed,thur,fri,start_time,end_time,,,,,,,,,,,,
RIGHTS 236S,RESEARCH IN URBAN POLITICS,lec,1,Kerry L Haynie,,1,"CCI,R,W,C,TR,SS",RIGHTS,236,1,FALSE,TRUE,FALSE,FALSE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
RIGHTS 245S,HUMAN RIGHTS IN THE AMERICAS,lec,1,Robin Kirk,,1,"CCI,W,C,CZ",RIGHTS,245,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
RIGHTS 297,THE HOLOCAUST,lec,1,Departmental Staff,,1,"CCI,EI,STS,C,CZ",RIGHTS,297,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
RIGHTS 305S,WHITE PEOPLE,lec,1,James Lorand Matory,,1,"CCI,R,C,CZ,SS",RIGHTS,305,1,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
RIGHTS 316S,APARTHEID S-AFRICA/DEMOCRACY,lec,1,Karin Shapiro,,1,"CCI,EI,R,C,CZ,SS",RIGHTS,316,1,TRUE,FALSE,FALSE,FALSE,FALSE,1:25PM,3:55PM,,,,,,,,,,,,
RIGHTS 319S,US COMPARATIVE STATE POLITICS,lec,1,Kerry L Haynie,,1,"CCI,C,SS",RIGHTS,319,1,FALSE,FALSE,TRUE,FALSE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
RIGHTS 323S,SOCIAL MOVEMENTS/SOCIAL MEDIA,lec,1,Negar Mottahedeh,,1,"CCI,EI,STS,C,ALP,CZ",RIGHTS,323,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
RIGHTS 325S,GLBL DISPLACEMENT: VOIX FRANC,lec,1,Deborah S Reisinger,,1,"CCI,EI,FL,SL,C,CZ,SS",RIGHTS,325,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
RIGHTS 328,GLOBAL BRAZIL,lec,1,John D French,,1,"CCI,C,CZ,SS",RIGHTS,328,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
RIGHTS 330,GLOBAL HEALTH ETHICS,lec,1,Kathryn Whetten,,1,"EI,C,SS",RIGHTS,330,1,FALSE,TRUE,FALSE,TRUE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
RIGHTS 331,PRISONER'S DILEMMA/DISTR JUSTI,lec,1,Richard Salsman,,1,"EI,C,SS",RIGHTS,331,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
RIGHTS 339,MIGRATION & HUMAN TRAFFICKING,lec,1,Michaeline A Crichlow,,1,"CCI,EI,R,C,ALP,SS",RIGHTS,339,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
RIGHTS 345,MASS INCARCERATION/CITIZENSHIP,lec,1,Wahneema Lubiano,,1,"CCI,EI,R,C,ALP,CZ",RIGHTS,345,1,FALSE,TRUE,FALSE,TRUE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
RIGHTS 352,IMMIGRANT DREAMS/US REALITIES,lec,1,Gunther W Peck,,1,"CCI,EI,C,CZ,SS",RIGHTS,352,1,FALSE,FALSE,TRUE,FALSE,TRUE,10:05AM,11:20AM,,,,,,,,,,,,
RIGHTS 361,"MONEY, SEX, POWER",lec,1,Kathi Weeks,,1,"CCI,C,CZ,SS",RIGHTS,361,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
RIGHTS 369,TRANSNATIONAL FEMINISM,lec,1,Frances S Hasso,,1,"CCI,EI,R,C,SS",RIGHTS,369,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
RIGHTS 371,NEWS/MORAL BATTLEGROUND,lec,1,Departmental Staff,,1,"EI,R,W,C,SS",RIGHTS,371,1,TRUE,FALSE,FALSE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
RIGHTS 387,GERMANY CONFRONTS HOLOCAUST,lec,1,Kristen Dolan,,1,"CCI,EI,C,ALP,CZ",RIGHTS,387,1,TRUE,FALSE,TRUE,FALSE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
RIGHTS 395,LANGUAGE AND SOCIETY,lec,1,Gail L Clements,,1,"CCI,C,SS",RIGHTS,395,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
ROMST 206,MODERN EUROPEAN SHORT FICTION,lec,1,Saskia Ziolkowski,,1,"CCI,EI,C,ALP,CZ",ROMST,206,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
ROMST 217FS,"LANGUAGE, THOUGHT, AND CULTURE",lec,1,"Gareth O Price, Luciana Fellin",,1,"CCI,C,CZ,SS",ROMST,217,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
ROMST 350S,"BRAINS, EVERYWHERE",lec,1,Antonio Viego,,1,"EI,C,CZ",ROMST,350,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
ROMST 388S,"FOOD, CULTURE, & SOCIETY",lec,1,Luciana Fellin,,1,"CCI,EI,C,CZ,SS",ROMST,388,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
ROMST 89S,FIRST YEAR SEMINAR ROMANCE ST,lec,1,Elvira Vilches,,1,,ROMST,89,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
ROMST 89S,FIRST YEAR SEMINAR ROMANCE ST,lec,2,Gustavo PT Furtado,,1,,ROMST,89,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
ROMST 89S,FIRST YEAR SEMINAR ROMANCE ST,lec,4,Esther L Gabara,,1,,ROMST,89,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
RUSSIAN 101,ELEMENTARY RUSSIAN I,lec,1,"Joanne Van Tuyl, Marina Miroshnikova",,1,FL,RUSSIAN,101,1,TRUE,FALSE,TRUE,FALSE,TRUE,10:20AM,11:10AM,,,,,,,-,11:20AM,,,,
RUSSIAN 101,ELEMENTARY RUSSIAN I,lec,2,"Joanne Van Tuyl, Marina Miroshnikova",,1,FL,RUSSIAN,101,1,TRUE,FALSE,TRUE,FALSE,TRUE,12:00PM,12:50PM,,,,,,,-,1:00PM,,,,
RUSSIAN 121FS,"MEDICAL ETHICS, AGING, EOL",lec,1,Jehanne Gheith,,1,"CCI,EI,SL,C,ALP",RUSSIAN,121,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
RUSSIAN 203,INTERMEDIATE RUSSIAN I,lec,1,Joanne Van Tuyl,,1,FL,RUSSIAN,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,1:40PM,2:30PM,,,,,,,,,,,,
RUSSIAN 301S,CONTEM RUSSIAN COMP/READ,lec,1,Marina Miroshnikova,,1,"CCI,FL",RUSSIAN,301,1,TRUE,FALSE,TRUE,FALSE,TRUE,10:20AM,11:10AM,,,,,,,,,,,,
RUSSIAN 310,RUSSIAN FAIRY TALE,lec,1,Beth Holmgren,,1,"CCI,C,ALP,CZ",RUSSIAN,310,1,TRUE,FALSE,TRUE,FALSE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
RUSSIAN 325,TOLSTOY AND RUSSIAN EXPERIENCE,lec,1,Carol Apollonio,,1,"CCI,EI,C,ALP,CZ",RUSSIAN,325,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
RUSSIAN 351S,DIRECTING CHEKHOV,lec,1,Johanna (Jody) McAuliffe,,1,"CCI,EI,C,ALP",RUSSIAN,351,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
RUSSIAN 399,GLOBAL RUSSIA,lec,1,Michael Newcity,,1,"CCI,EI,C,CZ,SS",RUSSIAN,399,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
RUSSIAN 401,ADVANCED RUSSIAN,lec,1,Elena A Maksimova,,1,"CCI,FL",RUSSIAN,401,1,TRUE,FALSE,TRUE,FALSE,TRUE,10:20AM,11:10AM,,,,,,,,,,,,
RUSSIAN 89S,FIRST-YEAR SEMINAR (TOP),lec,1,Carol Apollonio,,1,,RUSSIAN,89,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
SCISOC 112FS,"MEDICAL ETHICS, AGING, EOL",lec,1,Jehanne Gheith,,1,"CCI,EI,SL,C,ALP",SCISOC,112,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
SCISOC 153FS,DRUGS AND THE LAW,lec,1,Nicole L Schramm-Sapyta,,1,"C,SS",SCISOC,153,1,FALSE,FALSE,TRUE,FALSE,TRUE,10:05AM,11:20AM,,,,,,,,,,,,
SCISOC 165,INTRO TO US HEALTH CARE SYSTM,lec,1,Nathan A Boucher,,1,"C,SS",SCISOC,165,1,FALSE,FALSE,TRUE,FALSE,FALSE,8:30AM,11:00AM,,,,,,,,,,,,
SCISOC 165FS,CRYPTOGRAPHY AND SOCIETY,lec,1,Lillian B Pierce,,1,"STS,W,C,QS",SCISOC,165,1,TRUE,FALSE,TRUE,FALSE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
SCISOC 189FS,GLOBAL HEALTH AND PROGRESS,lec,1,Amy L Hall,,1,"CCI,EI,STS,C,CZ",SCISOC,189,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
SCISOC 196FS,PATIENT ACTIVISM AND ADVOCACY,lec,1,Misha Angrist,,1,"STS,W,C,SS",SCISOC,196,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
SCISOC 197FS,OUR RELATIONSHIPS WITH TECH,lec,1,Mark Delong,,1,"STS,SS",SCISOC,197,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
SCISOC 199FS,SCIENCE LAW AND POLICY,lec,1,"Janet Prvu Bettger, Syed (Yousuf) Zafar",,1,"CCI,STS,W,C,SS",SCISOC,199,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
SCISOC 212FS,"LAW, ETHICS & RESPONSIBILITY",lec,1,Michael Newcity,,1,"EI,STS,C,SS",SCISOC,212,1,TRUE,FALSE,TRUE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
SCISOC 260,MAGIC/REL/SCI SINCE 1400,lec,1,Thomas Robisheaux,,1,"CCI,EI,STS,C,CZ",SCISOC,260,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
SCISOC 417S,GENETIC ENGINEER/BIOTECH,lec,1,Tai-ping Sun,,1,"STS,C,NS",SCISOC,417,1,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
SES 270,SCREENING COLD WAR ESPIONAGE,lec,1,Beth Holmgren,,1,"CCI,EI,C,ALP,CZ",SES,270,1,TRUE,FALSE,FALSE,FALSE,FALSE,6:15PM,8:45PM,,,,,,,,,,,,
SES 375S,SOCIAL ENGINEERING & MOVEMENTS,lec,1,Mustafa O Tuna,,1,"CCI,EI,C,CZ,SS",SES,375,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
SES 385,LANGUAGE AND SOCIETY,lec,1,Gail L Clements,,1,"CCI,C,SS",SES,385,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
SES 388S,ILLIBERAL NONDEMOCRACIES,lec,1,Mustafa O Tuna,,1,"CCI,C,CZ,SS",SES,388,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
SOCIOL 110,SOCIOLOGICAL INQUIRY,lec,1,Craig M Rawlings,,1,"CCI,EI,SS",SOCIOL,110,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
SOCIOL 176FS,"IDENTITY, ACTION, AND EMOTION",lec,1,Lynn Smith-Lovin,,1,"CCI,R,SS",SOCIOL,176,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
SOCIOL 179FS,VISUALIZING SOCIETY,lec,1,Kieran J Healy,,1,"QS,SS",SOCIOL,179,1,FALSE,FALSE,TRUE,FALSE,TRUE,3:05PM,4:20PM,,,,,,,,,,,,
SOCIOL 195,COMP APPR GLOBAL ISSUES,lec,1,Deonte L. Harris,,1,"CCI,W,C,CZ,SS",SOCIOL,195,1,TRUE,FALSE,TRUE,FALSE,TRUE,1:40PM,2:40PM,,,,,,,,,,,,
SOCIOL 196FS,PATIENT ACTIVISM AND ADVOCACY,lec,1,Misha Angrist,,1,"STS,W,C,SS",SOCIOL,196,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
SOCIOL 197FS,FREEDOM AND THE MARKET,lec,1,Martha Reeves,,1,"EI,W,C,SS",SOCIOL,197,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
SOCIOL 202,"RACE, POWER, AND IDENTITY",lec,1,Martin Paul Smith,,1,"CCI,EI,R,C,SS",SOCIOL,202,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
SOCIOL 210,SOCIAL PROBLEMS,lec,1,Maria Febbo,,1,"CCI,SS",SOCIOL,210,1,FALSE,TRUE,FALSE,TRUE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
SOCIOL 218,"SEX, GENDER, AND SOCIETY",lec,1,Mary G Hovsepian,,1,"CCI,SS",SOCIOL,218,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
SOCIOL 224,HUMAN DEVELOPMENT,lec,1,Departmental Staff,,1,"CCI,EI,R,C,SS",SOCIOL,224,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
SOCIOL 250,MEDICAL SOCIOLOGY,lec,1,Tyson H Brown,,1,"EI,SS",SOCIOL,250,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
SOCIOL 250,MEDICAL SOCIOLOGY,lec,2,Tyson H Brown,,1,"EI,SS",SOCIOL,250,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
SOCIOL 258,MARKETS AND MARKETING,lec,1,Martha Reeves,,1,"CCI,R,STS,SS",SOCIOL,258,1,FALSE,FALSE,TRUE,FALSE,FALSE,6:15PM,8:45PM,,,,,,,,,,,,
SOCIOL 264,DEATH AND DYING,lec,1,Deborah Gold,,1,"EI,SL,SS",SOCIOL,264,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
SOCIOL 265,DRUGS IN THE US,lec,1,Jenifer Leigh Hamil-Luker,,1,"EI,SS",SOCIOL,265,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
SOCIOL 295S,SEX WORK:POLITICS OF SXL LABOR,lec,1,Kathi Weeks,,1,"CCI,C,SS",SOCIOL,295,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
SOCIOL 331,WOMEN AT WORK,lec,1,Ulrike Prattes,,1,"CCI,STS,C,SS",SOCIOL,331,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
SOCIOL 332,METHODS SOCIAL RESEARCH,lec,1,Jenifer Leigh Hamil-Luker,,1,"R,W,SS",SOCIOL,332,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
SOCIOL 333,QUANTITATIVE ANALYSIS SOCIOLOG,lec,1,Scott M. Lynch,,1,"QS,SS",SOCIOL,333,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
SOCIOL 338,THEORY AND SOCIETY,lec,1,Jessi Streib,,1,"CCI,W,SS",SOCIOL,338,1,FALSE,FALSE,FALSE,TRUE,FALSE,4:40PM,7:10PM,,,,,,,,,,,,
SOCIOL 339,MARXISM AND SOCIETY,lec,1,Michael P Hardt,,1,"EI,SIGNATURE,C,CZ,SS",SOCIOL,339,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
SOCIOL 341,US AND ASIAN PACIFIC,lec,1,Bai Gao,,1,"CCI,R,CZ,SS",SOCIOL,341,1,FALSE,FALSE,TRUE,FALSE,FALSE,6:15PM,8:45PM,,,,,,,,,,,,
SOCIOL 343,MIGRATION & HUMAN TRAFFICKING,lec,1,Michaeline A Crichlow,,1,"CCI,EI,R,C,ALP,SS",SOCIOL,343,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
SOCIOL 344,TECH AND ORG ENVIRONMENTS,lec,1,Bai Gao,,1,"CCI,R,STS,SS",SOCIOL,344,1,TRUE,FALSE,TRUE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
SOCIOL 345,NAT/REG/GLOBAL ECONOMY,lec,1,Mary G Hovsepian,,1,"CCI,R,SS",SOCIOL,345,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
SOCIOL 346S,ASIANS IN AMERICAN HIGHER EDUC,lec,1,Li-Chen Chin,,1,"CCI,EI,R,C,SS",SOCIOL,346,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
SOCIOL 351,LIFE AND DEATH,lec,1,Anne Allison,,1,"CCI,EI,C,CZ,SS",SOCIOL,351,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
SOCIOL 355,ORGANIZATIONS/MANAGEMENT,lec,1,Ashley Lauren Harrell King,,1,"STS,SS",SOCIOL,355,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
SOCIOL 359,ENTREPRENEURSHIP,lec,1,Martin Ruef,,1,"CCI,SS",SOCIOL,359,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
SOCIOL 360,GLOBAL APPLE,lec,1,Ralph A Litzinger,,1,"EI,STS,C,CZ,SS",SOCIOL,360,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
SOCIOL 361,US HEALTH DISPARITIES,lec,1,Jen'nan G Read,,1,"C,SS",SOCIOL,361,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
SOCIOL 367S,DATA SCIENCE AND SOCIETY,lec,1,Christopher Bail,,1,"R,STS,SS",SOCIOL,367,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
SOCIOL 388S,"FOOD, CULTURE, & SOCIETY",lec,1,Luciana Fellin,,1,"CCI,EI,C,CZ,SS",SOCIOL,388,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
SOCIOL 430S,WOMEN AND THE PROFESSIONS,lec,1,"Colleen M Scott, Jennifer S Ahern-Dodson",,1,"EI,R,W,C,SS",SOCIOL,430,1,TRUE,FALSE,FALSE,FALSE,FALSE,6:15PM,10:00PM,,,,,,,,,,,,
SOCIOL 490S-1,RESEARCH SEMINAR (TOP),lec,1,Angel Harris,,1,,SOCIOL,490,1,TRUE,FALSE,TRUE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
SOCIOL 495S,SOCIOLOGY HONORS SEMINAR 1,lec,1,Maria Febbo,,1,"R,SS",SOCIOL,495,1,FALSE,TRUE,FALSE,FALSE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
SOCIOL 89S,FIRST-YEAR SEMINAR (TOP),lec,1,Lynn Smith-Lovin,,1,,SOCIOL,89,1,FALSE,FALSE,TRUE,FALSE,TRUE,10:05AM,11:20AM,,,,,,,-,5:55PM,,,,
SPANISH 101,ELEMENTARY SPANISH 1,lec,1,Departmental Staff,,1,FL,SPANISH,101,1,TRUE,FALSE,TRUE,FALSE,TRUE,8:30AM,9:30AM,,,,,,,-,9:40AM,,,,
SPANISH 101,ELEMENTARY SPANISH 1,lec,2,Departmental Staff,,1,FL,SPANISH,101,1,FALSE,TRUE,FALSE,FALSE,FALSE,10:05AM,11:15AM,,,,,,,-,11:05AM,,,,
SPANISH 101,ELEMENTARY SPANISH 1,lec,3,Departmental Staff,,1,FL,SPANISH,101,1,FALSE,TRUE,FALSE,FALSE,FALSE,1:25PM,2:35PM,,,,,,,-,2:25PM,,,,
SPANISH 101,ELEMENTARY SPANISH 1,lec,4,Departmental Staff,,1,FL,SPANISH,101,1,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,4:15PM,,,,,,,-,4:05PM,,,,
SPANISH 102,ELEMENTARY SPANISH 2,lec,1,Departmental Staff,,1,FL,SPANISH,102,1,TRUE,FALSE,TRUE,FALSE,TRUE,8:30AM,9:30AM,,,,,,,-,9:40AM,,,,
SPANISH 102,ELEMENTARY SPANISH 2,lec,2,Departmental Staff,,1,FL,SPANISH,102,1,TRUE,FALSE,TRUE,FALSE,TRUE,8:30AM,9:30AM,,,,,,,-,9:40AM,,,,
SPANISH 102,ELEMENTARY SPANISH 2,lec,3,Departmental Staff,,1,FL,SPANISH,102,1,FALSE,TRUE,FALSE,FALSE,FALSE,11:45AM,12:55PM,,,,,,,-,12:45PM,,,,
SPANISH 102,ELEMENTARY SPANISH 2,lec,4,Departmental Staff,,1,FL,SPANISH,102,1,FALSE,TRUE,FALSE,FALSE,FALSE,1:25PM,2:35PM,,,,,,,-,2:25PM,,,,
SPANISH 102,ELEMENTARY SPANISH 2,lec,5,Departmental Staff,,1,FL,SPANISH,102,1,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,4:15PM,,,,,,,-,4:05PM,,,,
SPANISH 102,ELEMENTARY SPANISH 2,lec,6,Departmental Staff,,1,FL,SPANISH,102,1,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,4:15PM,,,,,,,-,4:05PM,,,,
SPANISH 203,INTERMEDIATE SPANISH,lec,1,Departmental Staff,,1,"FL,CZ",SPANISH,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,8:45AM,9:35AM,,,,,,,,,,,,
SPANISH 203,INTERMEDIATE SPANISH,lec,2,Departmental Staff,,1,"FL,CZ",SPANISH,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,8:45AM,9:35AM,,,,,,,,,,,,
SPANISH 203,INTERMEDIATE SPANISH,lec,3,Departmental Staff,,1,"FL,CZ",SPANISH,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,8:45AM,9:35AM,,,,,,,,,,,,
SPANISH 203,INTERMEDIATE SPANISH,lec,4,Departmental Staff,,1,"FL,CZ",SPANISH,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,10:20AM,11:10AM,,,,,,,,,,,,
SPANISH 203,INTERMEDIATE SPANISH,lec,5,Departmental Staff,,1,"FL,CZ",SPANISH,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,10:20AM,11:10AM,,,,,,,,,,,,
SPANISH 203,INTERMEDIATE SPANISH,lec,6,Departmental Staff,,1,"FL,CZ",SPANISH,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,12:00PM,12:50PM,,,,,,,,,,,,
SPANISH 203,INTERMEDIATE SPANISH,lec,7,Departmental Staff,,1,"FL,CZ",SPANISH,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,1:40PM,2:30PM,,,,,,,,,,,,
SPANISH 203,INTERMEDIATE SPANISH,lec,8,Departmental Staff,,1,"FL,CZ",SPANISH,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,3:20PM,4:10PM,,,,,,,,,,,,
SPANISH 203,INTERMEDIATE SPANISH,lec,9,Departmental Staff,,1,"FL,CZ",SPANISH,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,3:20PM,4:10PM,,,,,,,,,,,,
SPANISH 203,INTERMEDIATE SPANISH,lec,10,Departmental Staff,,1,"FL,CZ",SPANISH,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,3:20PM,4:10PM,,,,,,,,,,,,
SPANISH 203,INTERMEDIATE SPANISH,lec,11,Departmental Staff,,1,"FL,CZ",SPANISH,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,12:00PM,12:50PM,,,,,,,,,,,,
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,1,Departmental Staff,,1,"FL,CZ",SPANISH,204,1,TRUE,FALSE,TRUE,FALSE,TRUE,8:45AM,9:35AM,,,,,,,,,,,,
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,2,Departmental Staff,,1,"FL,CZ",SPANISH,204,1,TRUE,FALSE,TRUE,FALSE,TRUE,8:45AM,9:35AM,,,,,,,,,,,,
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,3,Departmental Staff,,1,"FL,CZ",SPANISH,204,1,TRUE,FALSE,TRUE,FALSE,TRUE,10:20AM,11:10AM,,,,,,,,,,,,
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,4,Departmental Staff,,1,"FL,CZ",SPANISH,204,1,TRUE,FALSE,TRUE,FALSE,TRUE,12:00PM,12:50PM,,,,,,,,,,,,
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,5,Departmental Staff,,1,"FL,CZ",SPANISH,204,1,TRUE,FALSE,TRUE,FALSE,TRUE,12:00PM,12:50PM,,,,,,,,,,,,
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,6,Departmental Staff,,1,"FL,CZ",SPANISH,204,1,TRUE,FALSE,TRUE,FALSE,TRUE,1:40PM,2:30PM,,,,,,,,,,,,
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,7,Departmental Staff,,1,"FL,CZ",SPANISH,204,1,TRUE,FALSE,TRUE,FALSE,TRUE,3:20PM,4:10PM,,,,,,,,,,,,
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,8,Departmental Staff,,1,"FL,CZ",SPANISH,204,1,TRUE,FALSE,TRUE,FALSE,TRUE,3:20PM,4:10PM,,,,,,,,,,,,
SPANISH 205,ADV INTER SPANISH-SERV-LEARN,lec,1,Departmental Staff,,1,"FL,SL,CZ",SPANISH,205,1,TRUE,FALSE,TRUE,FALSE,TRUE,1:40PM,2:30PM,,,,,,,,,,,,
SPANISH 272T-1,VOICES IN ENVIRONMENT: SPANISH,lec,1,Edgar Andres Virguez Rodriguez,,0.5,C,SPANISH,272T,0.5,TRUE,FALSE,FALSE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
